,f_date,company,pct_change,article
810,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"Amazon's (NASDAQ:AMZN) Whole Foods is eyeing locations that were home to Sears, Kmart, and other fallen retailers, according to Yahoo Finance sources.
Whole Foods currently has 436 stores, far below competitors like Kroger (KR +1.4%) and Walmart (WMT).
Sears has closed 123 Sears locations and 205 Kmart stores in the past three years with a broader geographic and demographic range than Whole Foods stores.
"
811,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"A German court has ruled that Amazon's (AMZN -0.3%) Dash buttons violate consumer protection legislation by not giving sufficient information about the ordered product or its price.
An Amazon spokesman says the company believes Dash complies with the law and that Amazon will fight the decision through other legal channels.
Germany is Amazon's second-largest market.
"
812,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"Amazon.com (NASDAQ:AMZN) is joining the fray working to develop an online videogame streaming service that would stream gameplay over the Internet, The Information reports.
The videogame business has already been undergoing a major distribution shift from physical discs to online downloads, and the advent of game streaming services might free players up from buying expensive hardware as the processing power needed to play complex games shifts to data centers, allowing for simpler user devices.
Amazon's service wouldn't be launched until next year at the earliest, according to the report. The company would join Microsoft (NASDAQ:MSFT), Google (GOOG, GOOGL) and others building similar game-streaming offerings.
Last spring, Amazon launched a cloud-based service allowing game developers to easily bolt on leaderboards, competitions, invites, and giveaways.
"
813,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"Amazon's (AMZN -0.4%) IMDb launches Freedive, a free streaming channel available in the US via the IMDb website and Amazon Fire TV devices.
The ad-supported service includes full-length movies and TV shows with the company planning to add new titles regularly.
Freedive is available today here or through the new IMDb Freedive icon on Fire TVs.
"
817,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"The need for warehouse automation has led Amazon (NASDAQ:AMZN) to ink a seven-year commercial agreement with robotics firm Balyo (OTCPK:BYYLF) that would allow the e-commerce giant to build a stake of almost a third in the French robotics firm.
The deal could boost sales the latter's self-driving forklift trucks and help Amazon cut costs and speed up deliveries.
Amazon currently uses robots developed by Kiva Systems, a company it bought for $775M in 2012.
"
818,2019-01-10,"Amazon.com, Inc. (AMZN)",-0.0019284285564529285,"Amazon (NASDAQ:AMZN) CEO Jeff Bezos and his wife, MacKenzie, are divorcing after 25 years of marriage, a period during which he built the world's most valuable company.
Jeff is expected to remain one of the firm's largest holders, but if MacKenzie ends up with a chunk of his stake, she could influence shareholder votes on resolutions and press for changes at the company.
Jeff ""remains focused on and engaged in all aspects of Amazon,"" a spokesman declared.
"
828,2019-01-03,"Amazon.com, Inc. (AMZN)",-0.025241516878881178,"Amazon (AMZN -0.7%) workers at the company's largest warehouse in Spain are on a two-day strike ahead of the gift-giving at Epiphany.
Workers at the Madrid warehouse have been protesting for a year for better pay and improved working conditions. A labor representative says 70% of the employees joined into today's protest. Amazon denies this and says most were at work.
Amazon's spokesman says workers at the warehouse make a minimum 19,300 euros per year compared to Spain's minimum wage of 1,050 euros per month.
The strike follows similar actions by warehouse workers in Germany and Poland.
"
840,2018-12-27,"Amazon.com, Inc. (AMZN)",-0.0062954713773259695,"Jefferies says Amazon's (NASDAQ:AMZN) Solimo-branded private label products shows decelerating growth with the number of SKUs increasing 3% this month, a smaller gain than between prior months.
The data came from the firm's monthly web scrape of Amazon's private label products. Solimo includes a wide range of items including plastic cups, vitamins, and other goods commonly found in retail drugstores.
But the firm notes the deceleration could simply mean that Amazon has already penetrated the non-prescription drug side of health care products. With this year's PillPack acquisition, Amazon started moving into the prescription side.
"
844,2018-12-24,"Amazon.com, Inc. (AMZN)",-0.024313035820783903,"Amazon (NASDAQ:AMZN) is among the companies the SEC is pressing to disclose more revenue information to investors, according to WSJ sources.
The SEC wants Amazon to disclose how much of its revenue comes from Amazon Prime customers. Amazon argues that information isn't meaningful.
In a letter to the tech giant, the SEC noted that Amazon publicly announced topping 100M paid Prime members and 5B shipped Prime items last year and should disclose the associated revenue figures.
A recent accounting rule change says companies should consider revealing more revenue information if particular sources are mentioned in earnings releases or calls without any associated revenue data.
The SEC isn't forcing the issue right now but plans to continue putting pressure on companies in the new year. If companies continue to refuse, the SEC could insist on the revenue information.
Amazon shares are down 1.9% premarket to $1,352.
Update: Ford (NYSE:F) and Paccar (NASDAQ:PCAR) shares are also down on revenue disclosure pressure from the SEC.
The SEC asked Ford last summer about why it reports vehicle revenue together with parts and accessories revenue. Ford said the two were similar enough for disclosure purposes.
Paccar was asked in June if it has considered breaking out fleet customer data since it was mentioned in an earnings call and filings. Paccar said it doesn't manage the business on that basis.
As of about 10:50 AM ET, Amazon is up 0.8%, Ford is down 3.2%, and Paccar down 0.7%.
See all stocks on the move »"
846,2018-12-21,"Amazon.com, Inc. (AMZN)",-0.05707714621920033,"RBC Capital's fourth annual Amazon (NASDAQ:AMZN) Alexa survey shows a 31% U.S. penetration for the devices compared to 41% for overall smart speakers.
RBC thinks Amazon could see $18B to $19B in Alexa-related revenue by 2021, which would represent about 5% of overall revenue.
Rating reaffirmed at Outperform with a $2,300 target.
Amazon shares are up 0.4% premarket to $1,466.72.
"
847,2018-12-20,"Amazon.com, Inc. (AMZN)",-0.022908473799377188,"Amazon (NASDAQ:AMZN) is lowering its minimum fees for third-party sellers and the percentage it charges for some Marketplace categories, according to an email viewed by Business Insider.
The changes will reportedly take effect on February 19 and are an attempt to increase the variety of products.
Amazon shares are down 3.2% to $1,447.19.
Previously: Amazon struggles in grocery push (Dec. 20)
"
848,2018-12-20,"Amazon.com, Inc. (AMZN)",-0.022908473799377188,"The UBS annual consumer survey shows the number of Amazon (NASDAQ:AMZN) Prime members who shop for groceries at least once a month has dropped Y/Y despite the Whole Foods acquisition and Prime Now expansion.
Research firm Brick Meets Click finds that Amazon grocery shoppers spend an average of $74 per month compared to the $200 per month for those using grocery delivery services like Instacart, which pick up from physical retailers.
The news could benefit Walmart (NYSE:WMT), Target (NYSE:TGT), and Kroger (NYSE:KR).
"
851,2018-12-17,"Amazon.com, Inc. (AMZN)",-0.0446005103828625,"Big tech companies and some other fintech firms support the Federal Reserve taking a central role in developing a real-time payment system in the U.S., pitting them against the nation's big banks, who oppose the idea, American Banker reports.
Amazon (NASDAQ:AMZN), Apple (NASDAQ:AAPL), and Google (NASDAQ:GOOG) are joined by PayPal (NASDAQ:PYPL), Square (NYSE:SQ), Stripe (STRIP), and Intuit (NASDAQ:INTU) in backing a payment system where the U.S. central bank takes a key role in building the system.
""Only the Federal Reserve  can serve as the catalyst to achieve real-time payments ubiquity in a timely manner,"" the tech companies said in a letter submitted by a trade group.
Big banks, though, already run their own real-time payment system through The Clearing House, a company they co-own. That system, though, hasn't yet been adopted by smaller financial institutions.
The big banks say that starting another payment system could slow progress and interoperability between the two rapid payment systems would be a concern.
Related tickers: C, BAC, WFC, JPM, GS
"
855,2018-12-17,"Amazon.com, Inc. (AMZN)",-0.0446005103828625,"Amazon (AMZN -1.6%) Web Services has joined the U.S. government as a defendant in Oracle's (ORCL -0.5%) lawsuit over the Pentagon's $20B, winner-takes-all JEDI cloud contract.
Oracle filed a complaint with the U.S. Court of Federal Claims alleging the JEDI process unfairly favored Amazon, violates federal procurement rules, and that two JEDI team members have a conflict of interest due to previous AWS affiliations.
AWS says those claims gave it a direct stake in the outcome.
The JEDI decision is expected in April.
"
856,2018-12-17,"Amazon.com, Inc. (AMZN)",-0.0446005103828625,"The Wall Street Journal reports that Amazon (NASDAQ:AMZN) is focusing more on its bottom lines and CRaP products, or those that ""Can't Realize a Profit.""
CRaP products have a low price, high weight/shipping costs, and are sold directly by Amazon.
In recent months, Amazon has started eliminating unprofitable items and asking manufacturers to improve packaging.
Example: Coca-Cola's six-pack of Smartwater was the default for associated Dash buttons, but the quantity then changed to the 24-pack, which increased the cost per bottle. And Coca-Cola now ships the product directly to the consumer.
"
